41559,41620,120,686,1195,Terminated,1,1,0.9,0.3,,
41560,41611,120,686,1060,Terminated,1,1,0.91,0.3,,
41559,41614,120,686,1187,Terminated,1,1,0.81,0.29,,
41559,41617,120,686,1006,Terminated,1,1,0.94,0.29,,
41559,41617,120,686,1117,Terminated,1,1,0.96,0.29,,
41558,41616,120,686,830,Terminated,1,1,0.94,0.34,,
41558,41618,120,686,190,Terminated,1,1,1.01,0.28,,
41561,41618,120,686,1175,Terminated,1,1,0.93,0.3,,
41561,41614,120,686,991,Terminated,1,1,1,0.31,,
41558,41616,120,686,933,Terminated,1,1,0.93,0.29,,
41559,41612,120,686,468,Terminated,1,1,1,0.27,,
41557,41608,120,686,531,Terminated,1,1,1.16,0.29,,
41559,41618,120,686,1051,Terminated,1,1,0.93,0.29,,
41559,41615,120,686,939,Terminated,1,1,0.97,0.3,,
41557,41610,120,686,512,Terminated,1,1,1.14,0.28,,
41561,41621,120,686,1032,Terminated,1,1,0.98,0.29,,
41558,41628,120,686,914,Terminated,1,1,1.01,0.4,,
41558,41616,120,686,347,Terminated,1,1,0.92,0.29,,
41562,41617,120,686,1156,Terminated,1,1,0.85,0.3,,
41562,41621,120,686,1304,Terminated,1,1,0.94,0.31,,
41561,41623,120,686,1126,Terminated,1,1,0.92,0.29,,
41561,41620,120,686,1194,Terminated,1,1,0.85,0.31,,
41562,41621,120,686,652,Terminated,1,1,2,0.32,,
41561,41626,120,686,642,Terminated,1,1,0.88,0.29,,
41561,41619,120,686,1303,Terminated,1,1,0.88,0.31,,
41562,41623,120,686,47,Terminated,1,1,0.64,0.3,,
41560,41624,120,686,792,Terminated,1,1,1,0.31,,
41557,41610,120,686,923,Terminated,1,1,1.02,0.29,,
41560,41617,120,686,1055,Terminated,1,1,1,0.26,,
41561,41619,120,686,632,Terminated,1,1,0.93,0.3,,
41558,41618,120,686,544,Terminated,1,1,1.02,0.23,,
41560,41620,120,686,394,Terminated,1,1,0.8,0.3,,
41560,41620,120,686,1240,Terminated,1,1,0.86,0.27,,
41561,41616,120,686,1179,Terminated,1,1,0.92,0.31,,
41559,41616,120,686,1094,Terminated,1,1,1,0.3,,
41560,41616,120,686,1034,Terminated,1,1,0.98,0.25,,
41559,41614,120,686,734,Terminated,1,1,1.1,0.29,,
41558,41626,120,686,522,Terminated,1,1,1.11,0.41,,
41557,41611,120,686,511,Terminated,1,1,1.03,0.28,,
41558,41617,120,686,311,Terminated,1,1,0.95,0.3,,
41558,41620,120,686,561,Terminated,1,1,0.93,0.29,,
41558,41621,120,686,555,Terminated,1,1,0.89,0.28,,
41560,41620,120,686,712,Terminated,1,1,0.97,0.3,,
41558,41610,120,686,148,Terminated,1,1,1.05,0.28,,
41561,41616,120,686,1269,Terminated,1,1,0.91,0.32,,
41560,41616,120,686,1186,Terminated,1,1,0.97,0.3,,
41562,41621,120,686,1022,Terminated,1,1,0.63,0.33,,
41559,41619,120,686,869,Terminated,1,1,0.96,0.29,,
41562,41614,120,686,1150,Terminated,1,1,0.94,0.31,,
41561,41616,120,686,586,Terminated,1,1,0.85,0.32,,
41558,41613,120,686,354,Terminated,1,1,1,0.3,,
41559,41620,120,686,676,Terminated,1,1,0.92,0.3,,
41562,41618,120,686,771,Terminated,1,1,0.85,0.31,,
41559,41616,120,686,1079,Terminated,1,1,0.96,0.3,,
41561,41616,120,686,1036,Terminated,1,1,0.95,0.3,,
41559,41619,120,686,852,Terminated,1,1,0.91,0.28,,
41561,41614,120,686,1278,Terminated,1,1,0.95,0.3,,
41561,41616,120,686,730,Terminated,1,1,0.91,0.31,,
41561,41619,120,686,634,Terminated,1,1,0.9,0.29,,
41557,41616,120,686,224,Terminated,1,1,1.25,0.3,,
41561,41618,120,686,816,Terminated,1,1,0.98,0.33,,
41561,41620,120,686,1006,Terminated,1,1,0.9,0.28,,
41559,41616,120,686,1057,Terminated,1,1,1,0.26,,
